sutta_uid,language,abstract,url
sn48.17,de,German translation of SN 48.17 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_15t17
sn48.18,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.18/pi
sn48.18,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.18/vn
sn48.18,de,German translation of SN 48.18 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_18
sn48.19,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.19/pi
sn48.19,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.19/vn
sn48.19,de,German translation of SN 48.19 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_19
sn48.20,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.20/pi
sn48.20,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.20/vn
sn48.20,de,German translation of SN 48.20 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_20
sn48.21,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.21/pi
sn48.21,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.21/vn
sn48.21,de,German translation of SN 48.21 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_21
sn48.22,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.22/pi
sn48.22,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.22/vn
sn48.22,de,German translation of SN 48.22 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_22
sn48.23,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.23/pi
sn48.23,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.23/vn
sn48.23,de,German translation of SN 48.23 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_23
sn48.24,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.24/pi
sn48.24,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.24/vn
sn48.24,de,German translation of SN 48.24 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_24
sn48.25,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.25/pi
sn48.25,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.25/vn
sn48.25,de,German translation of SN 48.25 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_25
sn48.26,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.26/pi
sn48.26,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.26/vn
sn48.26,de,German translation of SN 48.26 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_26t27
sn48.27,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.27/pi
sn48.27,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.27/vn
sn48.27,de,German translation of SN 48.27 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_26t27
sn48.28,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.28/pi
sn48.28,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.28/vn
sn48.28,de,German translation of SN 48.28 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_28
sn48.29,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.29/pi
sn48.29,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.29/vn
sn48.29,de,German translation of SN 48.29 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_29t30
sn48.30,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.30/pi
sn48.30,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.30/vn
sn48.30,de,German translation of SN 48.30 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_29t30
sn48.31,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.31/pi
sn48.31,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.31/vn
sn48.31,de,German translation of SN 48.31 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_31
sn48.32,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.32/pi
sn48.32,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.32/vn
sn48.32,de,German translation of SN 48.32 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_32t35
sn48.33,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.33/pi
sn48.33,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.33/vn
sn48.33,de,German translation of SN 48.33 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_32t35
sn48.34,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.34/pi
sn48.34,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.34/vn
sn48.34,de,German translation of SN 48.34 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_32t35
sn48.35,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.35/pi
sn48.35,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.35/vn
sn48.35,de,German translation of SN 48.35 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_32t35
sn48.36,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.36/pi
sn48.36,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.36/vn
sn48.36,de,German translation of SN 48.36 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_36t38
sn48.37,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.37/pi
sn48.37,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.37/vn
sn48.37,de,German translation of SN 48.37 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_36t38
sn48.38,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.38/pi
sn48.38,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.38/vn
sn48.38,en,English translation of SN 48.38 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn48/sn48.038.than.html
sn48.38,de,German translation of SN 48.38 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_36t38
sn48.39,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.39/pi
sn48.39,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.39/vn
sn48.39,en,English translation of SN 48.39 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn48/sn48.039.than.html
sn48.39,de,German translation of SN 48.39 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_39
sn48.40,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.40/pi
sn48.40,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.40/vn
sn48.40,de,German translation of SN 48.40 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_40
sn48.41,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.41/pi
sn48.41,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.41/vn
sn48.41,en,English translation of SN 48.41 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn48/sn48.041.than.html
sn48.41,de,German translation of SN 48.41 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_41
sn48.42,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.42/pi
sn48.42,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.42/vn
sn48.42,de,German translation of SN 48.42 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_42
sn48.43,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.43/pi
sn48.43,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.43/vn
sn48.43,de,German translation of SN 48.43 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_43
sn48.44,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.44/pi
sn48.44,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.44/vn
sn48.44,en,English translation of SN 48.44 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn48/sn48.044.than.html
sn48.44,de,German translation of SN 48.44 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_44
sn48.45,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.45/pi
sn48.45,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.45/vn
sn48.45,de,German translation of SN 48.45 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_45t48
sn48.46,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.46/pi
sn48.46,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.46/vn
sn48.46,de,German translation of SN 48.46 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_45t48
sn48.47,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.47/pi
sn48.47,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.47/vn
sn48.47,de,German translation of SN 48.47 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_45t48
sn48.48,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.48/pi
sn48.48,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.48/vn
sn48.48,de,German translation of SN 48.48 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_45t48
sn48.49,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.49/pi
sn48.49,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.49/vn
sn48.49,de,German translation of SN 48.49 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_49
sn48.50,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.50/pi
sn48.50,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.50/vn
sn48.50,de,German translation of SN 48.50 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_50
sn48.51,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.51/pi
sn48.51,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.51/vn
sn48.51,de,German translation of SN 48.51 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_51
sn48.52,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.52/pi
sn48.52,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.52/vn
sn48.52,de,German translation of SN 48.52 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_52
sn48.53,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.53/pi
sn48.53,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.53/vn
sn48.53,en,English translation of SN 48.53 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn48/sn48.053.than.html
sn48.53,de,German translation of SN 48.53 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_53
sn48.54,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.54/pi
sn48.54,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.54/vn
sn48.54,de,German translation of SN 48.54 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_54
sn48.55,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.55/pi
sn48.55,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.55/vn
sn48.55,de,German translation of SN 48.55 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_55
sn48.56,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.56/pi
sn48.56,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.56/vn
sn48.56,en,English translation of SN 48.56 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn48/sn48.056.than.html
sn48.56,de,German translation of SN 48.56 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_56
sn48.57,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.57/pi
sn48.57,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.57/vn
sn48.57,de,German translation of SN 48.57 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_57
sn48.58,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.58/pi
sn48.58,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.58/vn
sn48.58,de,German translation of SN 48.58 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_58
sn48.59,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.59/pi
sn48.59,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.59/vn
sn48.59,de,German translation of SN 48.59 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_59t60
sn48.60,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.60/pi
sn48.60,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.60/vn
sn48.60,de,German translation of SN 48.60 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_59t60
sn48.61,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.61/pi
sn48.61,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.61/vn
sn48.61,de,German translation of SN 48.61 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_61t64
sn48.62,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.62/pi
sn48.62,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.62/vn
sn48.62,de,German translation of SN 48.62 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_61t64
sn48.63,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.63/pi
sn48.63,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.63/vn
sn48.63,de,German translation of SN 48.63 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_61t64
sn48.64,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.64/pi
sn48.64,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.64/vn
sn48.64,de,German translation of SN 48.64 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_61t64
sn48.65,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.65/pi
sn48.65,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.65/vn
sn48.65,de,German translation of SN 48.65 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_65t66
sn48.66,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.66/pi
sn48.66,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.66/vn
sn48.66,de,German translation of SN 48.66 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_65t66
sn48.67,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.67/pi
sn48.67,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.67/vn
sn48.67,de,German translation of SN 48.67 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_67t70
sn48.68,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.68/pi
sn48.68,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.68/vn
sn48.68,de,German translation of SN 48.68 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_67t70
sn48.69,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.69/pi
sn48.69,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.69/vn
sn48.69,de,German translation of SN 48.69 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_67t70
sn48.70,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.70/pi
sn48.70,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.70/vn
sn48.70,de,German translation of SN 48.70 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_67t70
sn48.71,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.71/vn
sn48.71,de,German translation of SN 48.71 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.72,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.72/vn
sn48.72,de,German translation of SN 48.72 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.73,de,German translation of SN 48.73 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.74,de,German translation of SN 48.74 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.75,de,German translation of SN 48.75 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.76,de,German translation of SN 48.76 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.77,de,German translation of SN 48.77 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.78,de,German translation of SN 48.78 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.79,de,German translation of SN 48.79 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.80,de,German translation of SN 48.80 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.81,de,German translation of SN 48.81 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.82,de,German translation of SN 48.82 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.83,de,German translation of SN 48.83 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.84,de,German translation of SN 48.84 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.85,de,German translation of SN 48.85 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.86,de,German translation of SN 48.86 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.87,de,German translation of SN 48.87 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.88,de,German translation of SN 48.88 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.89,de,German translation of SN 48.89 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.90,de,German translation of SN 48.90 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.91,de,German translation of SN 48.91 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.92,de,German translation of SN 48.92 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.93,de,German translation of SN 48.93 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.94,de,German translation of SN 48.94 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.95,de,German translation of SN 48.95 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.96,de,German translation of SN 48.96 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.97,de,German translation of SN 48.97 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.98,de,German translation of SN 48.98 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.99,de,German translation of SN 48.99 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.100,de,German translation of SN 48.100 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.101,de,German translation of SN 48.101 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.102,de,German translation of SN 48.102 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.103,de,German translation of SN 48.103 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.104,de,German translation of SN 48.104 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.105,de,German translation of SN 48.105 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.106,de,German translation of SN 48.106 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.107,de,German translation of SN 48.107 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.108,de,German translation of SN 48.108 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.109,de,German translation of SN 48.109 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.110,de,German translation of SN 48.110 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.111,de,German translation of SN 48.111 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.112,de,German translation of SN 48.112 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.113,de,German translation of SN 48.113 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
sn48.114,de,German translation of SN 48.114 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_71t185
